City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Marfino,RU,2022-06-27 02:48:56,55.7028,37.3822,71.85,64,0,2.24
298,Tual,ID,2022-06-27 02:48:57,-5.6667,132.75,78.98,83,86,20.2
299,Srikakulam,IN,2022-06-27 02:47:56,18.3,83.9,86.94,67,49,12.73
300,Mandalgovi,MN,2022-06-27 02:48:57,45.7625,106.2708,63.68,58,100,13.27
301,Qazvin,IR,2022-06-27 02:48:58,36.2797,50.0049,64.02,72,0,0.0
302,Siderno,IT,2022-06-27 02:48:58,38.2779,16.302,83.34,48,5,4.7
303,Batagay,RU,2022-06-27 02:48:58,67.6333,134.6333,40.42,82,100,4.99
304,Vila Franca Do Campo,PT,2022-06-27 02:48:58,37.7167,-25.4333,69.19,86,93,2.98
305,Port Macquarie,AU,2022-06-27 02:48:59,-31.4333,152.9167,63.9,43,1,14.34
306,Bac Lieu,VN,2022-06-27 02:48:59,9.285,105.7244,86.72,68,90,7.25
307,Makushino,RU,2022-06-27 02:48:59,55.2103,67.2442,47.48,92,100,12.17
308,Vols,AT,2022-06-27 02:49:00,47.25,11.3333,66.96,75,61,10.36
309,Victoria,HK,2022-06-27 02:49:00,22.2855,114.1577,91.33,69,63,8.99
310,Dunedin,NZ,2022-06-27 02:49:00,-45.8742,170.5036,47.8,84,100,3.0
311,Tura,IN,2022-06-27 02:45:46,25.5198,90.2201,77.45,94,100,5.59
312,Saldanha,ZA,2022-06-27 02:49:01,-33.0117,17.9442,53.65,50,0,9.01
313,Along,IN,2022-06-27 02:49:01,28.1667,94.7667,74.64,99,100,0.67
314,Vila Velha,BR,2022-06-27 02:45:34,-20.3297,-40.2925,66.15,84,40,11.5
315,Aykhal,RU,2022-06-27 02:49:02,66.0,111.5,47.41,71,100,14.5
316,Lucea,JM,2022-06-27 02:49:02,18.451,-78.1736,80.46,79,54,7.09
317,Mehamn,NO,2022-06-27 02:49:03,71.0357,27.8492,51.75,62,50,11.5
318,Bone,DE,2022-06-27 02:49:03,51.9669,12.1396,68.29,86,11,3.71
319,Yulara,AU,2022-06-27 02:49:04,-25.2406,130.9889,62.15,39,0,18.66
320,Coquimbo,CL,2022-06-27 02:50:04,-29.9533,-71.3436,51.53,81,0,6.91
321,Pavlodar,KZ,2022-06-27 02:50:05,52.3,76.95,67.8,73,100,8.95
322,Yar-Sale,RU,2022-06-27 02:50:05,66.8333,70.8333,52.79,49,100,19.22
323,Oxapampa,PE,2022-06-27 02:50:06,-10.5775,-75.4017,53.82,90,22,4.03
324,Bongor,TD,2022-06-27 02:50:07,10.2806,15.3722,79.65,69,97,5.55
325,Kruisfontein,ZA,2022-06-27 02:50:07,-34.0033,24.7314,48.31,57,3,6.08
326,Pervomayskoye,RU,2022-06-27 02:50:08,43.919,46.7102,71.62,75,26,14.88
327,Zhigansk,RU,2022-06-27 02:50:08,66.7697,123.3711,45.12,60,100,14.12
328,Lakes Entrance,AU,2022-06-27 02:50:09,-37.8811,147.981,55.17,66,24,13.11
329,Hovd,MN,2022-06-27 02:50:09,48.0056,91.6419,80.24,24,0,3.65
330,Mumford,GH,2022-06-27 02:50:10,5.2618,-0.759,75.87,90,88,5.86
331,Pingdingshan,CN,2022-06-27 02:50:10,33.7385,113.3012,74.08,89,100,7.74
332,San Lazaro,BZ,2022-06-27 02:50:11,18.0387,-88.6622,74.77,92,99,4.18
333,Muros,ES,2022-06-27 02:50:11,42.7762,-9.0603,47.08,94,2,5.82
334,Clyde River,CA,2022-06-27 02:50:12,70.4692,-68.5914,34.03,93,100,5.75
335,Kirakira,SB,2022-06-27 02:50:12,-10.4544,161.9205,81.37,82,97,11.56
336,Mopipi,BW,2022-06-27 02:50:13,-21.1833,24.8833,48.24,90,7,8.21
337,Hede,CN,2022-06-27 02:50:13,33.7681,120.2517,92.97,49,100,18.9
338,Magdalena,PH,2022-06-27 02:50:13,14.1999,121.429,84.34,95,100,3.4
339,Nizhniy Ingash,RU,2022-06-27 02:50:15,56.2,96.53,81.41,46,76,9.98
340,La Ronge,CA,2022-06-27 02:50:15,55.1001,-105.2842,61.02,77,100,13.8
341,Carutapera,BR,2022-06-27 02:50:17,-1.195,-46.02,74.7,89,51,2.91
342,Camargo,MX,2022-06-27 02:50:17,27.6667,-105.1667,85.24,24,25,21.85
343,Severo-Kurilsk,RU,2022-06-27 02:50:18,50.6789,156.125,46.63,97,100,10.94
344,Effingham,US,2022-06-27 02:50:18,32.3669,-81.3332,78.75,87,47,5.32
345,Beni,CD,2022-06-27 02:50:18,0.5,29.4667,58.87,94,17,2.55
346,Belmonte,BR,2022-06-27 02:50:19,-15.8631,-38.8828,72.32,82,85,16.06
347,Rundu,NA,2022-06-27 02:50:19,-17.9333,19.7667,51.76,57,4,9.69
348,Sao Gabriel Da Cachoeira,BR,2022-06-27 02:50:20,-0.1303,-67.0892,69.76,99,39,2.3
349,Pecos,US,2022-06-27 02:45:28,31.4229,-103.4932,87.89,19,40,9.22
350,Pevek,RU,2022-06-27 02:50:20,69.7008,170.3133,34.99,85,4,11.79
351,Shakawe,BW,2022-06-27 02:50:21,-18.3667,21.85,51.33,76,5,7.14
352,Matara,LK,2022-06-27 02:50:21,5.9485,80.5353,81.64,81,77,11.86
353,Amazar,RU,2022-06-27 02:50:22,53.858,120.875,66.4,82,100,2.93
354,Kavieng,PG,2022-06-27 02:50:22,-2.5744,150.7967,83.35,75,96,16.4
355,Biak,ID,2022-06-27 02:50:22,-0.9131,122.8766,81.55,76,69,4.92
356,Atocha,BO,2022-06-27 02:50:23,-20.9333,-66.2333,42.57,39,4,5.32
357,Hobyo,SO,2022-06-27 02:50:24,5.3505,48.5268,77.79,75,41,27.04
358,Naze,JP,2022-06-27 02:50:24,28.3667,129.4833,85.12,82,70,12.41
359,Dondaicha,IN,2022-06-27 02:50:24,21.3333,74.5667,84.15,70,96,5.26
360,Razole,IN,2022-06-27 02:50:25,16.4833,81.8333,74.39,92,100,7.78
361,Cap Malheureux,MU,2022-06-27 02:50:25,-19.9842,57.6142,65.46,69,10,3.0
362,Henties Bay,NA,2022-06-27 02:50:26,-22.116,14.2845,70.88,45,2,14.74
363,Coihaique,CL,2022-06-27 02:50:26,-45.5752,-72.0662,44.55,31,0,5.75
364,Yamada,JP,2022-06-27 02:50:26,39.4667,141.95,73.83,88,100,6.58
365,Luebo,CD,2022-06-27 02:50:27,-5.35,21.4167,64.83,54,12,1.81
366,Kavaratti,IN,2022-06-27 02:51:27,10.5669,72.642,82.27,78,100,21.05
367,Saint-Augustin,CA,2022-06-27 02:51:28,51.226,-58.6502,48.79,93,100,6.29
368,Mana,GF,2022-06-27 02:51:28,5.6592,-53.7767,76.59,87,99,7.58
369,Andros Town,BS,2022-06-27 02:51:28,24.7,-77.7667,76.96,70,58,6.35
370,Guangyuan,CN,2022-06-27 02:51:29,32.442,105.823,88.63,45,4,6.24
371,Port Hardy,CA,2022-06-27 02:51:29,50.6996,-127.4199,66.38,63,20,9.22
372,Moose Factory,CA,2022-06-27 02:51:30,51.2585,-80.6094,55.4,94,100,5.75
373,Porto Nacional,BR,2022-06-27 02:51:30,-10.7081,-48.4172,73.4,43,0,1.52
374,Havre-Saint-Pierre,CA,2022-06-27 02:51:31,50.2334,-63.5986,59.36,88,0,4.61
375,Buenaventura,CO,2022-06-27 02:51:32,3.8801,-77.0312,74.77,95,99,2.51
376,Kathu,TH,2022-06-27 02:51:32,7.9178,98.3332,84.02,99,100,4.18
377,Batagay-Alyta,RU,2022-06-27 02:51:33,67.8006,130.4114,34.47,93,100,3.18
378,Constitucion,CL,2022-06-27 02:48:11,-35.3333,-72.4167,51.35,87,14,3.69
379,Road Town,VG,2022-06-27 02:51:33,18.4167,-64.6167,82.49,74,40,11.5
380,Kurgan,RU,2022-06-27 02:51:33,55.45,65.3333,48.04,88,100,11.16
381,Licata,IT,2022-06-27 02:51:34,37.1071,13.9461,84.24,43,0,1.12
382,Tambilil,PH,2022-06-27 02:51:34,5.9622,124.6697,87.69,75,73,3.74
383,Ridgecrest,US,2022-06-27 02:51:34,35.6225,-117.6709,103.86,5,0,3.0
384,Rusetu,RO,2022-06-27 02:51:35,44.95,27.2167,62.15,84,13,7.67
385,Sibolga,ID,2022-06-27 02:51:35,1.7427,98.7792,84.87,65,98,2.19
386,Rocha,UY,2022-06-27 02:51:35,-34.4833,-54.3333,45.09,79,100,5.17
387,Broken Hill,AU,2022-06-27 02:51:36,-31.95,141.4333,53.2,42,0,15.97
388,Axim,GH,2022-06-27 02:51:36,4.8699,-2.2405,75.24,92,78,3.78
389,Makakilo City,US,2022-06-27 02:51:36,21.3469,-158.0858,82.72,54,0,16.11
390,Khvoynaya,RU,2022-06-27 02:51:37,58.9,34.5333,66.7,73,4,4.7
391,Sabha,LY,2022-06-27 02:51:37,27.0377,14.4283,86.56,21,4,14.05
392,Puerto Escondido,MX,2022-06-27 02:51:37,15.85,-97.0667,79.43,81,63,2.86
393,Merrill,US,2022-06-27 02:51:38,45.1805,-89.6835,59.18,61,100,4.61
394,Grindavik,IS,2022-06-27 02:51:38,63.8424,-22.4338,42.75,87,75,8.05
395,Gat,IL,2022-06-27 02:49:04,31.61,34.7642,74.39,75,0,5.21
396,Bambanglipuro,ID,2022-06-27 02:51:38,-7.95,110.2833,81.07,78,74,16.49
397,Svetlogorsk,BY,2022-06-27 02:51:39,52.6333,29.7333,66.34,83,97,5.3
398,Mongo,TD,2022-06-27 02:51:39,12.1844,18.693,79.38,65,100,7.14
399,Mtimbira,TZ,2022-06-27 02:51:39,-8.7833,36.35,65.59,72,90,3.36
400,Chumphon,TH,2022-06-27 02:51:40,10.3333,98.8333,81.45,68,100,1.97
401,Verkhnyaya Inta,RU,2022-06-27 02:51:40,65.9811,60.3094,35.47,99,100,8.61
402,Camana,PE,2022-06-27 02:51:40,-16.6228,-72.7111,61.5,85,12,5.46
403,Kinkala,CG,2022-06-27 02:51:41,-4.3614,14.7644,68.58,73,95,2.15
404,Wasilla,US,2022-06-27 02:51:41,61.5814,-149.4394,73.06,58,0,5.99
405,Kununurra,AU,2022-06-27 02:51:41,-15.7667,128.7333,76.98,33,100,12.66
406,Thunder Bay,CA,2022-06-27 02:50:37,48.4001,-89.3168,55.38,71,40,12.66
407,San Cristobal,VE,2022-06-27 02:51:42,7.7669,-72.225,71.78,96,86,2.73
408,Betanzos,ES,2022-06-27 02:51:42,43.2804,-8.2147,56.08,87,75,4.61
409,Jalu,LY,2022-06-27 02:51:42,29.0331,21.5482,82.6,29,0,8.43
410,Da Nang,VN,2022-06-27 02:51:43,16.0678,108.2208,91.38,55,0,2.3
411,Lichinga,MZ,2022-06-27 02:51:43,-13.3128,35.2406,53.69,87,0,16.11
412,Mookane,BW,2022-06-27 02:51:43,-23.688,26.6595,48.92,79,31,6.53
413,Roald,NO,2022-06-27 02:51:44,62.5833,6.1333,61.9,94,100,9.22
414,Chateaubelair,VC,2022-06-27 02:51:44,13.2833,-61.25,79.48,83,100,17.43
415,Miri,MY,2022-06-27 02:52:44,4.4148,114.0089,82.54,89,40,3.44
416,Safaga,EG,2022-06-27 02:52:45,26.7292,33.9365,83.32,38,0,15.66
417,Kaeo,NZ,2022-06-27 02:52:45,-35.1,173.7833,59.56,64,68,4.32
418,Hay River,CA,2022-06-27 02:52:45,60.8156,-115.7999,55.38,62,75,4.61
419,Ribeira Brava,PT,2022-06-27 02:52:46,32.65,-17.0667,67.01,68,33,5.77
420,Sungairaya,ID,2022-06-27 02:52:46,0.7,108.9,86.72,62,65,0.89
421,Yabelo,ET,2022-06-27 02:52:46,4.8833,38.0833,56.01,83,81,11.12
422,Christchurch,NZ,2022-06-27 02:52:47,-43.5333,172.6333,56.48,73,49,1.14
423,Huarmey,PE,2022-06-27 02:48:09,-10.0681,-78.1522,63.16,89,34,8.21
424,Priiskovyy,RU,2022-06-27 02:52:47,51.9333,116.6333,80.17,41,7,5.7
425,Rawson,AR,2022-06-27 02:50:52,-43.3002,-65.1023,42.66,54,0,9.71
426,Dakar,SN,2022-06-27 02:52:48,14.6937,-17.4441,78.93,83,20,6.91
427,Eyl,SO,2022-06-27 02:52:48,7.9803,49.8164,80.17,63,95,32.55
428,Prince Rupert,CA,2022-06-27 02:52:48,54.3161,-130.3201,60.49,96,100,18.41
429,Ambon,ID,2022-06-27 02:52:49,-3.6954,128.1814,85.23,10,40,4.61
430,Finsterwalde,DE,2022-06-27 02:52:49,51.6333,13.7167,67.17,79,3,5.5
431,Meulaboh,ID,2022-06-27 02:52:49,4.1363,96.1285,82.98,67,95,1.16
432,Geraldton,AU,2022-06-27 02:52:50,-28.7667,114.6,64.81,63,0,5.75
433,Fortuna,US,2022-06-27 02:52:50,40.5982,-124.1573,66.92,78,0,1.01
434,Hualmay,PE,2022-06-27 02:52:50,-11.0964,-77.6139,62.19,89,29,9.44
435,Russell,US,2022-06-27 02:52:51,32.3502,-85.1999,85.23,78,0,0.0
436,Venice,US,2022-06-27 02:52:51,27.0998,-82.4543,77.02,98,0,4.61
437,Broome,US,2022-06-27 02:52:51,42.2506,-75.833,73.71,87,100,9.22
438,Valparaiso,CL,2022-06-27 02:52:52,-33.0393,-71.6273,53.47,80,0,4.61
439,Doha,QA,2022-06-27 02:52:52,25.2867,51.5333,96.78,33,29,25.32
440,Yaan,NG,2022-06-27 02:52:52,7.3833,8.5667,72.3,96,100,3.2
441,Jonuta,MX,2022-06-27 02:50:55,18.0833,-92.1333,75.72,91,79,12.55
442,Rumonge,BI,2022-06-27 02:52:53,-3.9736,29.4386,70.39,66,88,3.83
443,Tilichiki,RU,2022-06-27 02:52:53,60.4667,166.1,56.64,72,82,8.1
444,Rudbar,AF,2022-06-27 02:52:53,30.15,62.6,93.07,15,0,12.28
445,Mutis,CO,2022-06-27 02:52:54,6.2262,-77.4044,76.95,89,85,5.35
446,Altamira,BR,2022-06-27 02:52:54,-3.2033,-52.2064,74.39,83,85,1.16
447,Ayagoz,KZ,2022-06-27 02:52:54,47.9714,80.4392,90.77,20,43,17.67
448,Hvide Sande,DK,2022-06-27 02:52:55,56.0045,8.1294,59.09,76,100,6.76
449,Westport,US,2022-06-27 02:52:55,41.1415,-73.3579,74.93,70,81,5.01
450,Churapcha,RU,2022-06-27 02:52:55,62.0025,132.4325,77.92,53,98,12.66
451,Yugorsk,RU,2022-06-27 02:52:56,61.3133,63.3319,50.14,65,51,11.3
452,Santa Cruz,BO,2022-06-27 02:51:49,-17.8,-63.1667,60.26,77,5,5.75
453,Cape Canaveral,US,2022-06-27 02:52:56,28.4058,-80.6048,77.99,87,40,8.05
454,Barstow,US,2022-06-27 02:49:19,34.8986,-117.0228,103.19,9,0,11.81
455,Sagaing,MM,2022-06-27 02:52:56,21.8787,95.9797,89.78,66,75,9.22
456,Arlit,NE,2022-06-27 02:52:57,18.7369,7.3853,90.46,28,99,11.86
457,Kuching,MY,2022-06-27 02:52:57,1.55,110.3333,84.42,79,20,2.3
458,Providencia,MX,2022-06-27 02:52:57,28.7167,-111.5833,88.21,68,6,10.56
459,Karratha,AU,2022-06-27 02:52:58,-20.7377,116.8463,75.09,28,0,24.63
460,Buraydah,SA,2022-06-27 02:52:58,26.326,43.975,82.85,25,0,7.23
461,Timoteo,BR,2022-06-27 02:52:58,-19.5825,-42.6444,58.06,87,49,2.17
462,Oktyabrskiy,RU,2022-06-27 02:52:59,54.4815,53.471,54.45,74,4,3.27
463,Palu,ID,2022-06-27 02:53:59,-0.8917,119.8707,87.24,67,98,2.84
464,Luau,AO,2022-06-27 02:53:59,-10.7073,22.2247,54.5,56,3,5.08
465,Naron,ES,2022-06-27 02:54:00,43.5167,-8.1528,56.01,88,18,4.07
466,Pedernales,DO,2022-06-27 02:54:00,18.0384,-71.744,80.17,77,96,3.89
467,Saint-Pierre,RE,2022-06-27 02:54:00,-21.3393,55.4781,68.92,60,100,6.91
468,Robertsport,LR,2022-06-27 02:54:01,6.7533,-11.3686,77.45,88,93,8.77
469,Mikkeli,FI,2022-06-27 02:54:01,61.6886,27.2723,70.14,94,0,1.14
470,Lasa,IT,2022-06-27 02:54:01,46.6166,10.7002,61.7,90,66,3.51
471,Kamaishi,JP,2022-06-27 02:54:02,39.2667,141.8833,73.47,88,100,9.4
472,Qasigiannguit,GL,2022-06-27 02:54:02,68.8193,-51.1922,36.54,97,97,3.2
473,Brodowski,BR,2022-06-27 02:54:03,-20.9845,-47.6572,59.0,84,78,4.7
474,Rosario Oeste,BR,2022-06-27 02:51:21,-14.8361,-56.4275,66.02,66,3,2.62
475,Norman Wells,CA,2022-06-27 02:54:03,65.282,-126.8329,71.64,35,75,5.75
476,Sao Felix Do Xingu,BR,2022-06-27 02:54:04,-6.6447,-51.995,70.5,70,1,2.08
477,Novopavlovka,RU,2022-06-27 02:54:04,51.2172,109.2091,79.81,33,9,4.65
478,San Policarpo,PH,2022-06-27 02:54:05,12.1791,125.5072,81.66,85,99,13.62
479,Sinegorye,RU,2022-06-27 02:54:05,62.0788,150.477,83.01,32,79,3.47
480,Salalah,OM,2022-06-27 02:54:05,17.0151,54.0924,81.45,87,100,5.17
481,Tahta,EG,2022-06-27 02:54:06,26.7693,31.5021,79.18,31,0,7.92
482,Kimbe,PG,2022-06-27 02:54:07,-5.5502,150.1429,88.34,59,100,4.7
483,Iralaya,HN,2022-06-27 02:54:07,15.0,-83.2333,78.67,83,45,8.16
484,Aberdeen,GB,2022-06-27 02:54:07,57.1437,-2.0981,56.5,89,20,10.36
485,Portree,GB,2022-06-27 02:54:08,57.4129,-6.1942,51.53,93,99,14.07
486,Kayerkan,RU,2022-06-27 02:54:08,69.3497,87.7602,64.53,45,100,5.48
487,Kota,IN,2022-06-27 02:50:16,25.1833,75.8333,89.85,54,65,12.88
488,Nishihara,JP,2022-06-27 02:54:09,26.1842,127.7558,88.88,77,75,14.97
489,Sistranda,NO,2022-06-27 02:54:09,63.7256,8.834,62.56,94,84,6.64
490,Teknaf,BD,2022-06-27 02:54:10,20.8624,92.3058,85.28,72,61,7.38
491,Samur,RU,2022-06-27 02:54:10,41.8253,48.486,73.67,76,0,3.62
492,Tofield,CA,2022-06-27 02:54:10,53.3668,-112.6686,69.12,87,69,4.9
493,San Ramon,US,2022-06-27 02:54:11,37.7799,-121.978,80.38,64,1,5.99
494,Tyukhtet,RU,2022-06-27 02:54:11,56.5389,89.3011,69.08,78,100,12.28
495,Souillac,MU,2022-06-27 02:54:12,-20.5167,57.5167,62.98,82,40,2.3
496,Qabaqcol,AZ,2022-06-27 02:54:12,41.72,46.2647,64.44,81,10,1.83
497,Emerald,AU,2022-06-27 02:54:12,-23.5333,148.1667,71.35,50,99,17.81
498,Weihe,CN,2022-06-27 02:54:13,32.9952,105.3247,82.62,39,18,11.74
499,Gostovici,BA,2022-06-27 02:54:13,44.415,18.1583,58.08,79,0,4.56
500,Chabahar,IR,2022-06-27 02:54:14,25.2919,60.643,83.68,82,16,14.27
501,Riwaka,NZ,2022-06-27 02:54:14,-41.0833,173.0,59.0,65,100,0.78
502,Sao Joao Da Barra,BR,2022-06-27 02:54:15,-21.6403,-41.0511,66.79,68,81,15.3
503,Mani,CO,2022-06-27 02:54:15,4.8172,-72.2886,69.82,94,98,4.09
504,Show Low,US,2022-06-27 02:53:55,34.2542,-110.0298,60.08,89,20,0.0
505,Marzuq,YE,2022-06-27 02:54:16,14.4,46.4667,81.86,36,100,4.76
506,Gambo,CF,2022-06-27 02:54:16,4.6482,22.2633,67.93,99,94,1.19
507,Atkinson,US,2022-06-27 02:54:17,42.8384,-71.147,77.68,71,25,3.0
508,Saiha,IN,2022-06-27 02:55:17,22.4833,92.9667,83.7,66,93,1.72
509,Gazli,UZ,2022-06-27 02:55:17,40.1333,63.45,96.44,14,0,15.37
510,Los Llanos De Aridane,ES,2022-06-27 02:55:18,28.6585,-17.9182,65.95,79,75,14.97
511,Chapais,CA,2022-06-27 02:55:18,49.7834,-74.8492,65.98,93,62,8.21
512,Cam Ranh,VN,2022-06-27 02:55:18,11.9214,109.1591,87.76,66,20,6.91
513,Lysa Nad Labem,CZ,2022-06-27 02:55:19,50.2014,14.8328,68.52,82,4,6.64
514,Bacolod,PH,2022-06-27 02:55:19,10.6667,122.95,83.66,77,99,4.72
515,Merauke,ID,2022-06-27 02:55:19,-8.4667,140.3333,81.82,81,69,13.18
516,Santarem,BR,2022-06-27 02:55:11,-2.4431,-54.7083,77.13,94,40,2.3
517,Atambua,ID,2022-06-27 02:55:20,-9.1061,124.8925,80.53,64,100,3.56
518,Dungarpur,IN,2022-06-27 02:55:21,23.8333,73.7167,83.88,65,86,6.13
519,Mitsamiouli,KM,2022-06-27 02:55:21,-11.3847,43.2844,75.56,64,0,10.31
520,Shelburne,CA,2022-06-27 02:55:21,44.0787,-80.2041,65.19,90,100,7.83
521,Adamovka,RU,2022-06-27 02:55:22,51.5223,59.9396,55.26,67,0,8.1
522,Richards Bay,ZA,2022-06-27 02:55:22,-28.783,32.0377,61.03,70,97,5.68
523,Yumen,CN,2022-06-27 02:55:22,40.2833,97.2,83.91,20,12,4.05
524,Manosque,FR,2022-06-27 02:55:23,43.8288,5.7869,63.32,71,0,2.62
525,Valea Crisului,RO,2022-06-27 02:55:23,45.9167,25.7667,59.54,96,8,1.19
526,Ambilobe,MG,2022-06-27 02:55:23,-13.2,49.05,62.87,75,57,4.68
527,Saint-Francois,FR,2022-06-27 02:55:24,46.4154,3.9054,58.44,100,100,2.3
528,Tigil,RU,2022-06-27 02:55:24,57.8,158.6667,73.22,43,9,5.17
529,Valday,RU,2022-06-27 02:55:25,57.9747,33.2525,68.38,80,3,3.31
530,Kant,IN,2022-06-27 02:55:25,27.8,79.8,94.51,45,41,10.51
531,Bosobolo,CD,2022-06-27 02:55:25,4.1833,19.9,68.95,98,61,2.75
532,Wangaratta,AU,2022-06-27 02:55:26,-36.3667,146.3333,53.47,63,1,9.26
